tconst,primaryTitle,originalTitle,year,runtimeMinutes,numVotes,label,writers,directors,title_is_same,normalized_title
tt2440354,Naayak,Naayak,2013,153.0,3043.0,0,"nm2202395,nm1352172",nm1352172,1,naayak
tt2446502,Zớmbié Húntér,Zombie Hunter,2013,93.0,2651.0,0,"nm4283294,nm5323274",nm4283294,0,zombie hunter
tt2446600,Next Goal Wins,Next Goal Wins,2014,97.0,2556.0,1,,"nm5318586,nm5318845",1,next goal wins
tt2449638,Atomica,Atomica,2017,81.0,2285.0,0,"nm1461945,nm4431349,nm5327376",nm1390673,1,atomica
tt2450334,No Clue,No Clue,2013,96.0,1199.0,0,nm0125217,nm0078762,1,no clue
tt2452042,The Peanuts Movie,The Peanuts Movie,2015,88.0,3558.0,1,"nm0776441,nm2421049,nm2370700,nm0776433",nm0553942,1,the peanuts movie
tt2452244,Isn't It Romantic,Isn't It Romantic,2019,89.0,67103.0,0,"nm1728301,nm1401416,nm4199289",nm0833889,1,isnt it romantic
tt2460426,"Párk Ávénúé: Mớnéy, Pớwér ánd thé Áméricán Dréám","Park Avenue: Money, Power and the American Dream",2012,70.0,1332.0,1,"nm0316795,nm1556822,nm2040645,nm2903269",nm0316795,0,park avenue money power and the american dream
tt2464690,The Rack Pack,The Rack Pack,2016,87.0,1198.0,1,"nm1746309,nm0175383,nm0701445",nm2965282,1,the rack pack
tt2465140,The Single Moms Club,The Single Moms Club,2014,111.0,6224.0,0,nm1347153,nm1347153,1,the single moms club
tt2465578,Human Capital,Human Capital,2013,111.0,12346.0,1,"nm1802437,nm0899501,nm0116263,nm1154102",nm0899501,1,human capital
tt2466684,Heavenly Shift,Isteni müszak,2006,100.0,2501.0,1,nm2724080,nm2724080,0,heavenly shift
tt2467046,Left Behind,Left Behind,2014,110.0,38769.0,0,"nm0420874,nm0481542,nm0482510,nm1146036",nm0002184,1,left behind
tt2467442,K2: Siren of the Himalayas,K2: Siren of the Himalayas,2012,75.0,1073.0,1,"nm3023670,nm5392926,nm3468931,nm3025186",nm3468931,1,k2 siren of the himalayas
tt2471640,The Mountain,Dag,2012,90.0,21112.0,1,nm3809021,nm3809021,0,the mountain
tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,88.0,26941.0,0,"nm3091255,nm2065670,nm0733263,nm1134130,nm3500903,nm2305431",nm0687427,1,paranormal activity the ghost dimension
tt2474932,Despite the Falling Snow,Despite the Falling Snow,2016,93.0,2929.0,0,nm2328765,nm2328765,1,despite the falling snow
tt2475154,Elena,Elena,2012,80.0,3558.0,1,"nm3525467,nm2944207",nm3525467,1,elena
tt2476214,Ayalum Njanum Thammil...,Ayalum Njanum Thammil...,2012,160.0,2776.0,1,"nm1547713,nm1332681,nm5392515",nm0430485,1,ayalum njanum thammil
tt2481554,Murder of a Cat,Murder of a Cat,2014,101.0,1611.0,0,"nm3106940,nm3106135",nm1200693,1,murder of a cat
tt2486090,Tớ Lớvé Sớmébớdy,Tớ Lớvé Sớmébớdy,2014,90.0,1224.0,1,nm5126909,nm5126909,1,to love somebody
tt2486678,5 to 7,5 to 7,2014,95.0,19824.0,1,nm0505741,nm0505741,1,5 to 7
tt2489734,The Trials of Muhammad Ali,The Trials of Muhammad Ali,2013,86.0,1130.0,1,,nm0796903,1,the trials of muhammad ali
tt2497980,The Lookalike,The Lookalike,2014,100.0,3759.0,0,nm3414193,nm3413681,1,the lookalike
tt2499076,The Crash Reel,The Crash Reel,2013,108.0,4805.0,1,"nm1310430,nm1013671",nm1013671,1,the crash reel
tt2499414,Best Night Ever,Best Night Ever,2013,90.0,2639.0,0,"nm0294997,nm0783536","nm0294997,nm0783536",1,best night ever
tt2503954,Broken Horses,Broken Horses,2006,101.0,2178.0,0,"nm0006765,nm0430785",nm0006765,1,broken horses
tt2504640,Gárm Wárs: Thé Lást Drúid,Gárm Wárs: Thé Lást Drúid,2014,92.0,1328.0,0,"nm1622439,nm0651900,nm3256781",nm0651900,1,garm wars the last druid
tt2507280,Mr. Jones,Mr. Jones,2013,84.0,4167.0,0,nm2656048,nm2656048,1,mr jones
tt2509922,Where the Trail Ends,Where the Trail Ends,2012,88.0,1297.0,1,,nm2005921,1,where the trail ends
tt2510268,Blood of Redemption,Blood of Redemption,2013,85.0,1645.0,0,"nm0815927,nm1974070,nm0784805","nm0784805,nm0815927",1,blood of redemption
tt2510434,Alien Abduction,Alien Abduction,2014,85.0,8296.0,0,nm5362533,nm2552646,1,alien abduction
tt2510874,Yamla Pagla Deewana 2,Yamla Pagla Deewana 2,2013,154.0,1891.0,0,"nm2330238,nm5627349",nm0803350,1,yamla pagla deewana 2
tt2511190,A Talking Cat!?!,A Talking Cat!?!,2013,85.0,1491.0,0,nm0375604,nm0213983,1,a talking cat
tt2513092,The Monkey's Paw,The Monkey's Paw,2013,91.0,2537.0,0,"nm0086301,nm0414669,nm2226743,nm2621214",nm0799693,1,the monkeys paw
tt2518788,1,1,2013,112.0,4089.0,1,nm0598531,nm0189581,1,1
tt2521404,The Book of Esther,The Book of Esther,2013,90.0,1064.0,0,nm2295482,nm0924684,1,the book of esther
tt2524674,Wetlands,Wetlands,2013,109.0,11451.0,0,"nm5542022,nm1177494,nm0687861,nm0733919",nm1177494,1,wetlands
tt2531318,Thé Béátlés: Éight Dáys á Wéék - Thé Tớúring Yéárs,The Beatles: Eight Days a Week - The Touring Years,2016,106.0,12382.0,1,"nm0598531,nm1557894",nm0000165,0,the beatles eight days a week the touring years
tt2531362,Chariot,Chariot,2013,87.0,1879.0,0,nm0425061,nm0651622,1,chariot
tt2532528,Dirty Wars,Dirty Wars,2013,87.0,9189.0,1,"nm0726935,nm1568139",nm0746823,1,dirty wars
tt2536124,I Survived a Zombie Holocaust,I Survived a Zombie Holocaust,2014,104.0,1175.0,0,nm5415208,nm5415208,1,i survived a zombie holocaust
tt2536436,Ápp,App,2013,75.0,2574.0,0,nm2428590,nm0091335,0,app
tt2543164,Arrival,Arrival,2016,116.0,650418.0,1,"nm2104063,nm5384213",nm0898288,1,arrival
tt2543472,Wớndér,Wớndér,2017,113.0,155151.0,1,"nm0154716,nm0175726,nm2113666,nm5383459",nm0154716,1,wonder
tt2543702,By thé Gún,By the Gun,2014,110.0,2806.0,0,nm2654436,nm0609522,0,by the gun
tt2544074,Identicals,Brand New-U,2015,100.0,4368.0,0,"nm10752593,nm0700554",nm0700554,0,identicals
tt2544734,Bullet,Bullet,2014,87.0,3526.0,0,"nm5474595,nm1640692,nm1553888,nm6203854,nm0528963,nm0670278",nm0528963,1,bullet
tt2548738,Rich Hill,Rich Hill,2014,91.0,2337.0,1,,"nm3902730,nm1463198",1,rich hill
tt2549540,Pokémon the Movie: Kyurem vs. the Sword of Justice,Gekijoban Pocket Monster Best Wishes! Kyurem vs Seikenshi Keldeo,2012,72.0,1415.0,0,"nm0814473,nm0846969,nm2095966,nm2242949",nm0951197,0,pokemon the movie kyurem vs the sword of justice
tt2551378,Bullett Raja,Bullett Raja,2013,138.0,3918.0,0,"nm0223606,nm5984483","nm9955258,nm0223606",1,bullett raja
tt2552296,Ghadi,Ghadi,2013,100.0,1099.0,1,nm2759610,nm4862041,1,ghadi
tt2556308,Holiday: A Soldier is Never Off Duty,Holiday,2014,160.0,27439.0,1,"nm1436693,nm8722073",nm1436693,0,holiday a soldier is never off duty
tt2557478,Pácific Rim: Úprising,Pacific Rim: Uprising,2018,111.0,112671.0,0,"nm0215299,nm3045440,nm2575780,nm2385905,nm2012438",nm0215299,0,pacific rim uprising
tt2558318,The Last Survivors,The Last Survivors,2014,95.0,3601.0,0,"nm2106079,nm1729978",nm1729978,1,the last survivors
tt2560792,Skybound,Skybound,2017,82.0,7352.0,0,nm5418054,nm5418054,1,skybound
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,119.0,606327.0,1,"nm0327944,nm1481172,nm5409486,nm3174584,nm0142577",nm0327944,1,birdman or the unexpected virtue of ignorance
tt2564144,Naduvula Konjam Pakkatha Kaanom,Naduvula Konjam Pakkatha Kaanom,2012,155.0,5626.0,1,nm5409154,nm5409154,1,naduvula konjam pakkatha kaanom
tt2564706,Télévisiớn,Télévisiớn,2012,106.0,5327.0,1,"nm3618781,nm2741956",nm3618781,1,television
tt2566016,The Laughing Mask,The Laughing Mask,2014,101.0,1100.0,0,nm4403109,nm4403109,1,the laughing mask
tt2567712,Stárréd Úp,Stárréd Úp,2006,106.0,45245.0,1,nm5414053,nm0533284,1,starred up
tt2570738,White Reindeer,White Reindeer,2013,82.0,1126.0,0,nm1384462,nm1384462,1,white reindeer
tt2573372,Becoming,Becoming,2020,98.0,1116.0,0,nm0619715,nm0619715,1,becoming
tt2576450,Besharam,Besharam,2013,143.0,5487.0,0,"nm2426355,nm3508781",nm3508781,1,besharam
tt2577990,Valentine Road,Valentine Road,2013,89.0,1728.0,1,,nm1063492,1,valentine road
tt2578608,Krampus: The Christmas Devil,Krampus: The Christmas Devil,2013,82.0,1789.0,0,nm2382124,nm2382124,1,krampus the christmas devil
tt2581244,Life After Beth,Life After Beth,2014,89.0,20841.0,0,nm1337885,nm1337885,1,life after beth
tt2582496,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015,105.0,128167.0,1,nm5428959,nm0004234,1,me and earl and the dying girl
tt2582502,Fathers & Daughters,Fathers & Daughters,2015,116.0,25731.0,1,nm5428483,nm0610831,1,fathers daughters
tt2582782,Héll ớr High Wátér,Hell or High Water,2006,102.0,217243.0,1,nm0792263,nm0533284,0,hell or high water
tt2582802,Whiplash,Whiplash,2014,106.0,776642.0,1,nm3227090,nm3227090,1,whiplash
tt2584384,Jớjớ Rábbit,Jớjớ Rábbit,2019,108.0,348028.0,1,"nm9862836,nm0169806",nm0169806,1,jojo rabbit
tt2585208,Louis Theroux: Law and Disorder in Philadelphia,Louis Theroux: Law and Disorder in Philadelphia,2008,60.0,1022.0,1,nm0857621,nm5887182,1,louis theroux law and disorder in philadelphia
tt2585562,Pizza,Pizza,2012,127.0,7620.0,1,"nm6780137,nm5366274",nm5366274,1,pizza
tt2587914,A Matter of Faith,A Matter of Faith,2014,89.0,1472.0,0,"nm1107383,nm0160126",nm0160126,1,a matter of faith
tt2597126,Bojhena Shey Bojhena,Bojhena Shey Bojhena,2012,145.0,2206.0,1,"nm3694107,nm4690425",nm3354020,1,bojhena shey bojhena
tt2597892,Viral,Viral,2006,85.0,8754.0,0,"nm3011547,nm0484907","nm1413364,nm1160962",1,viral
tt2598580,Dancin': It's on!,Dancin': It's on!,2015,89.0,1115.0,0,"nm0697935,nm0200597",nm0200597,1,dancin its on
tt2605480,Wahed men el nas,Wahed men el nas,2007,109.0,3152.0,1,nm1650317,nm1671983,1,wahed men el nas
tt2608224,The Butterfly's Dream,The Butterfly's Dream,2013,138.0,21495.0,1,nm0258784,"nm12483011,nm0258784",1,the butterflys dream
tt2610768,Celal and Ceren,Celal and Ceren,2006,114.0,42142.0,0,nm2201881,nm2204103,1,celal and ceren
tt2611652,Virgin Mountain,Virgin Mountain,2006,94.0,8434.0,1,nm0477597,nm0477597,1,virgin mountain
tt2615584,Phata Poster Nikhla Hero,Phata Poster Nikhla Hero,2013,146.0,4683.0,0,nm0764316,nm0764316,1,phata poster nikhla hero
tt2619512,The Big Take,The Big Take,2018,83.0,4336.0,0,nm1054549,nm1054549,1,the big take
tt2620736,Jug Face,Jug Face,2013,81.0,7114.0,0,nm0455659,nm0455659,1,jug face
tt2621000,Jớlly LLB,Jolly LLB,2013,135.0,3558.0,1,nm1378015,nm1378015,0,jolly llb
tt2622826,Avalanche Sharks,Avalanche Sharks,2014,82.0,2223.0,0,nm1433581,nm0923959,1,avalanche sharks
tt2624412,Boulevard,Boulevard,2014,88.0,8394.0,0,nm0812113,nm1996918,1,boulevard
tt2624704,Kaaviya Thalaivan,Kaaviya Thalaivan,2014,150.0,1300.0,1,"nm3328122,nm2677913",nm2677913,1,kaaviya thalaivan
tt2624866,Dié Präsénz,Die Präsenz,2014,83.0,1457.0,0,nm1126044,nm1126044,0,die prasenz
tt2625598,Living on One Dollar,Living on One Dollar,2013,56.0,4765.0,1,,"nm5460180,nm5459656,nm5459476",1,living on one dollar
tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015,93.0,38347.0,0,"nm0372222,nm5236778",nm0684336,1,hot tub time machine 2
tt2638144,Ben-Hur,Ben-Hur,2016,123.0,43387.0,0,"nm0908753,nm0164851,nm0725983",nm0067457,1,benhur
tt2645104,Romantik Komedi 2: Bekarliga Veda,Romantik Komedi 2: Bekarliga Veda,2006,105.0,3303.0,0,"nm3252175,nm3774651",nm5482023,1,romantik komedi 2 bekarliga veda
tt2667380,Kill Command,Kill Command,2016,99.0,13879.0,0,nm2684095,nm2684095,1,kill command
tt2667960,Miss Julie,Miss Julie,2014,129.0,5536.0,0,"nm0834529,nm0880521",nm0880521,1,miss julie
tt2669766,Frau Ella,Frau Ella,2013,105.0,1448.0,0,"nm0004308,nm5591501",nm0326558,1,frau ella
tt2673812,Into the Mind,Into the Mind,2013,82.0,1851.0,1,,"nm4871298,nm4870743",1,into the mind
tt2673882,Jatt & Juliet 2,Jatt & Juliet 2,2013,140.0,1924.0,1,"nm3057599,nm4179342,nm5326250",nm5326250,1,jatt juliet 2
tt2674358,The Hunter's Prayer,The Hunter's Prayer,2017,91.0,3558.0,0,"nm0104335,nm0274905,nm6873597",nm0609236,1,the hunters prayer
tt2675978,Dedh Ishqiya,Dedh Ishqiya,2014,152.0,7119.0,1,"nm0080235,nm1322477,nm2929815",nm1322477,1,dedh ishqiya
tt2679480,Sulemani Keeda,Sulemani Keeda,2014,89.0,2541.0,1,nm3536895,nm3536895,1,sulemani keeda
tt2689958,Big Sky,Big Sky,2015,90.0,3558.0,0,nm3654489,nm1664036,1,big sky
tt2690160,Poseidon Rex,Poseidon Rex,2013,81.0,1465.0,0,nm1878140,nm0504495,1,poseidon rex
tt2692904,Locke,Locke,2013,85.0,144298.0,1,nm1140275,nm1140275,1,locke
tt2702920,The Secret Garden,The Secret Garden,2006,99.0,7898.0,0,"nm2113666,nm0122364",nm0612720,1,the secret garden
tt2707810,Submission,Submission,2017,106.0,1297.0,0,"nm0505934,nm0698731",nm0505934,1,submission
tt2711898,Journal d'une femme de chambre,Journal d'une femme de chambre,2015,96.0,2803.0,0,"nm3509272,nm0415245,nm0592282",nm0415245,1,journal dune femme de chambre
tt2712154,Backstreet Boys: Show 'Em What You're Made Of,Backstreet Boys: Show 'Em What You're Made Of,2015,101.0,1512.0,1,,nm0452772,1,backstreet boys show em what youre made of
tt2713180,Fury,Fury,2014,134.0,456896.0,1,nm0043742,nm0043742,1,fury
tt2714380,The Remaining,The Remaining,2014,88.0,7068.0,0,"nm0489453,nm0235822",nm0489453,1,the remaining
tt2714900,Finding Vivian Maier,Finding Vivian Maier,2013,83.0,13846.0,1,"nm5525244,nm0803020","nm5525244,nm0803020",1,finding vivian maier
tt2716382,Sea Fever,Sea Fever,2019,95.0,10052.0,0,nm1450065,nm1450065,1,sea fever
tt2717168,Celluloid,Celluloid,2013,129.0,1426.0,1,"nm5530175,nm12846073,nm0436382",nm0436382,1,celluloid
tt2717682,Turner Risk,Turner Risk,2019,112.0,1376.0,0,"nm5307245,nm5391831",nm5307245,1,turner risk
tt2723176,Hide & Seek,Hide & Seek,2006,82.0,1062.0,0,"nm3318921,nm4246726",nm4246726,1,hide seek
tt2724532,Gridlocked,Gridlocked,2015,110.0,4456.0,0,"nm3268280,nm3035375",nm3268280,1,gridlocked
tt2725076,Twớ Wáys Hớmé,Two Ways Home,2019,92.0,3641.0,1,nm3022732,nm0897105,0,two ways home
tt2726552,A Kind of Murder,A Kind of Murder,2016,95.0,7427.0,0,"nm5608704,nm0383604",nm0323758,1,a kind of murder
tt2726560,The Longest Ride,The Longest Ride,2006,123.0,80330.0,1,"nm0817023,nm0093271",nm0863387,1,the longest ride
tt2751310,Séx Éd,Séx Éd,2014,92.0,5300.0,0,nm5620591,nm1690967,1,sex ed
tt2752724,Money for Nothing: Inside the Federal Reserve,Money for Nothing: Inside the Federal Reserve,2006,104.0,1019.0,1,nm1088762,nm1088762,1,money for nothing inside the federal reserve
tt2752758,Devil's Due,Devil's Due,2014,89.0,16506.0,0,nm2303288,"nm2366012,nm2419470",1,devils due
tt2756032,The One I Love,The One I Love,2014,91.0,38423.0,1,nm1645301,nm1660595,1,the one i love
tt2763304,T2 Trainspotting,T2 Trainspotting,2017,117.0,119902.0,1,"nm0388076,nm0920543",nm0000965,1,t2 trainspotting
tt2766268,The Games Maker,The Games Maker,2014,111.0,1272.0,0,"nm0123931,nm3381175,nm3973650,nm0843514",nm0123931,1,the games maker
tt2769184,Debug,Debug,2014,86.0,2632.0,0,nm0382110,nm0382110,1,debug
tt2771200,Beauty and the Beast,Beauty and the Beast,2017,129.0,292100.0,1,"nm0154716,nm0818746,nm0941314,nm0207305,nm3343855",nm0174374,1,beauty and the beast
tt2772092,Antisocial,Antisocial,2013,90.0,3326.0,0,"nm2029106,nm2970236",nm2970236,1,antisocial
tt2776344,Péé Mák,Péé Mák,2013,115.0,5417.0,1,"nm3022002,nm3651125,nm1802294",nm1802294,1,pee mak
tt2781516,Wolfcop,WolfCop,2014,79.0,6826.0,0,nm3366745,nm3366745,0,wolfcop
tt2783020,Jay and Silent Bob's Super Groovy Cartoon Movie,Jay and Silent Bob's Super Groovy Cartoon Movie,2013,64.0,1906.0,0,nm0003620,nm1256250,1,jay and silent bobs super groovy cartoon movie
tt2788716,Welcome to Me,Welcome to Me,2014,87.0,18734.0,0,nm2436744,nm0686099,1,welcome to me
tt2794596,El-Cin,El-Cin,2013,106.0,3558.0,0,nm2133921,nm2133921,1,elcin
tt2797106,Way Back Home,Way Back Home,2013,131.0,1250.0,1,"nm0051907,nm2556572,nm5601996,nm6649698,nm6649696",nm0051907,1,way back home
tt2800038,Atlas Shrugged: Who Is John Galt?,Atlas Shrugged: Who Is John Galt?,2014,99.0,3387.0,0,"nm2690726,nm0440673,nm2244438,nm0709446",nm2690726,1,atlas shrugged who is john galt
tt2802144,Kingsman: The Secret Service,Kingsman: The Secret Service,2014,129.0,624132.0,1,"nm0963359,nm0891216,nm2092839,nm1733301",nm0891216,1,kingsman the secret service
tt2814362,United Passions,United Passions,2014,110.0,4170.0,0,"nm0041474,nm5604205",nm0041474,1,united passions
tt2815072,Indigenous,Indigenous,2014,86.0,5320.0,0,nm8087543,nm3598892,1,indigenous
tt2820008,The Perfect Husband,The Perfect Husband,2014,85.0,4715.0,0,"nm4498957,nm3248925",nm4498957,1,the perfect husband
tt2820852,Furious 7,Furious 7,2015,137.0,377634.0,1,"nm0604555,nm0860155",nm1490123,1,furious 7
tt2822578,Gravy,Gravy,2015,95.0,1606.0,0,"nm0734442,nm1029960",nm0734442,1,gravy
tt2822742,3 Héárts,3 coeurs,2014,108.0,2448.0,0,"nm0092444,nm0415245",nm0415245,0,3 hearts
tt2823574,Extraction,Extraction,2013,106.0,1187.0,0,nm0317638,nm0317638,1,extraction
tt2824852,Deadly Virtues: Love.Honour.Obey.,Deadly Virtues: Love.Honour.Obey.,2014,87.0,1429.0,0,nm5615022,nm0429517,1,deadly virtues lovehonourobey
tt2825120,Crows Explode,Kurôzu Explode,2014,129.0,1479.0,0,nm2626759,nm0870313,0,crows explode
tt2827320,Fándry,Fandry,2013,101.0,2174.0,1,nm5616219,nm5616219,0,fandry
tt2836166,Punk's Dead: SLC Punk 2,Punk's Dead: SLC Punk 2,2006,75.0,1029.0,0,nm0580669,nm0580669,1,punks dead slc punk 2
tt2836252,Fiston,Fiston,2006,88.0,1318.0,0,nm0169291,nm0099797,1,fiston
tt2846134,Gunde Jaari Gallanthayyinde,Gunde Jaari Gallanthayyinde,2013,150.0,1591.0,1,"nm5628853,nm1350569",nm5628853,1,gunde jaari gallanthayyinde
tt2848876,The Painting Pool,The Painting Pool,2013,92.0,4226.0,1,nm5936070,nm0592350,1,the painting pool
tt2852400,Á Tớúch ớf Sin,Á Tớúch ớf Sin,2013,130.0,11179.0,1,nm0422605,nm0422605,1,a touch of sin
tt2852406,Omar,Omar,2013,98.0,13941.0,1,nm0009463,nm0009463,1,omar
tt2852470,The Missing Picture,L'image manquante,2013,92.0,3250.0,1,"nm0659454,nm5656820",nm0659454,0,the missing picture
tt2854894,A Fighting Man,A Fighting Man,2014,88.0,1571.0,0,nm0006860,nm0006860,1,a fighting man
tt2855648,Mádrás Cáfé,Madras Cafe,2013,130.0,24075.0,1,"nm2009626,nm4962323,nm5812265,nm1847980",nm1999473,0,madras cafe
tt2861532,A Wolf at the Door,A Wolf at the Door,2013,101.0,3876.0,1,nm2036500,nm2036500,1,a wolf at the door
tt2865822,All the World in a Design School,All the World in a Design School,2015,59.0,1297.0,1,nm1839981,nm1839981,1,all the world in a design school
tt2866360,Coherence,Coherence,2013,89.0,119867.0,1,"nm0126096,nm1178832",nm0126096,1,coherence
tt2869728,Ride Along 2,Ride Along 2,2016,102.0,56559.0,0,"nm0006534,nm0542062,nm0177637",nm1103162,1,ride along 2
tt2873214,Bád Túrn Wớrsé,Bad Turn Worse,2013,92.0,2110.0,0,nm4476681,"nm1638782,nm2122957",0,bad turn worse
tt2876428,"Good Day, Ramon","Guten Tag, Ramón",2013,120.0,2864.0,1,nm0709182,nm0709182,0,good day ramon
tt2882328,Ugly,Ugly,2013,128.0,3558.0,1,"nm4556524,nm0440604,nm4731845",nm0440604,1,ugly
tt2883512,Chéf,Chef,2014,114.0,207883.0,1,nm0269463,nm0269463,0,chef
tt2884206,I Origins,I Origins,2014,106.0,121447.0,1,nm2648685,nm2648685,1,i origins
tt2885364,Willow Creek,Willow Creek,2013,80.0,11191.0,0,nm0001281,nm0001281,1,willow creek
tt2885628,Nina Forever,Nina Forever,2015,98.0,4792.0,0,"nm2050760,nm2052113","nm2050760,nm2052113",1,nina forever
tt2886632,Enclave,Enclave,2015,92.0,3558.0,1,nm0705813,nm0705813,1,enclave
tt2891174,99 Homes,99 Homes,2014,112.0,32493.0,1,"nm1023919,nm2478512,nm0618881",nm1023919,1,99 homes
tt2893490,Manglehorn,Manglehorn,2014,97.0,7530.0,0,nm5147161,nm0337773,1,manglehorn
tt2900624,All Hallows' Eve,All Hallows' Eve,2013,83.0,6668.0,0,nm2093171,nm2093171,1,all hallows eve
tt2900822,Torment,Torment,2013,82.0,2846.0,0,"nm5717870,nm3281909",nm1295818,1,torment
tt2901736,Ilo Ilo,Ilo Ilo,2013,99.0,4613.0,1,nm2021547,nm2021547,1,ilo ilo
tt2901962,Kummeli V,Kummeli V,2014,102.0,1023.0,0,"nm0434716,nm0798628,nm0897168",nm0617407,1,kummeli v
tt2905082,Alex & The List,Alex & The List,2017,112.0,1227.0,0,"nm0325214,nm5533154,nm4595173",nm0325214,1,alex the list
tt2909124,Blood Widow,Blood Widow,2014,84.0,1022.0,0,"nm5669078,nm5668880,nm5669436",nm5669436,1,blood widow
tt2911674,Tiger House,Tiger House,2015,80.0,4400.0,0,nm2954322,nm3552673,1,tiger house
tt2914892,The Seventh Dwarf,The Seventh Dwarf,2014,87.0,3558.0,0,"nm0797213,nm0919473,nm3705604,nm0905102,nm0251760,nm0881372","nm0019753,nm0797213",1,the seventh dwarf
tt2918606,The Hollow Point,The Hollow Point,2006,97.0,5655.0,0,nm5677537,nm1018426,1,the hollow point
tt2922382,Neram,Neram,2006,117.0,4771.0,1,nm4733887,nm4733887,1,neram
tt2923316,American Heist,American Heist,2014,94.0,16794.0,0,nm0408885,nm3550361,1,american heist
tt2923834,The Last Scout,The Last Scout,2017,107.0,3558.0,0,nm2662500,nm1792652,1,the last scout
tt2924392,Higher Power,Higher Power,2018,93.0,4169.0,0,"nm0265420,nm2048913",nm2048913,1,higher power
tt2924472,Mumbai Police,Mumbai Police,2013,145.0,6545.0,1,"nm1547713,nm1332681",nm1754432,1,mumbai police
tt2925642,Kids for Cash,Kids for Cash,2013,102.0,1931.0,1,nm1254338,nm1254338,1,kids for cash
tt2935390,The Snare,The Snare,2017,90.0,4409.0,0,nm3694606,nm3694606,1,the snare
tt2938416,All This Mayhem,All This Mayhem,2014,104.0,3294.0,1,,nm1864696,1,all this mayhem
tt2942016,Actor for Hire,Actor for Hire,2015,90.0,1344.0,1,nm2826001,nm2826001,1,actor for hire
tt2943352,November Tenth,November Tenth,2015,99.0,3016.0,1,"nm5418871,nm5699889",nm5699889,1,november tenth
tt2948166,Train Driver's Diary,Train Driver's Diary,2016,85.0,1153.0,1,nm0705832,nm0705832,1,train drivers diary
tt2948356,Zớớtớpiá,Zớớtớpiá,2016,108.0,3558.0,1,"nm0397174,nm0601781,nm1158544,nm0714114,nm2888684,nm1601882,nm1601644,nm1074879","nm0601781,nm1158544,nm0397174",1,zootopia
tt2948372,Soul,Soul,2020,100.0,287996.0,1,"nm0230032,nm0428873,nm5358492","nm0230032,nm5358492",1,soul
tt2948566,Bleed,Bleed,2016,82.0,1674.0,0,"nm1662918,nm3617711",nm1662918,1,bleed
tt2948790,Rétúrn tớ Séndér,Rétúrn tớ Séndér,2015,92.0,3558.0,0,"nm1729470,nm5280688",nm3087552,1,return to sender
tt2953050,Éncántớ,Encanto,2021,102.0,11863.0,1,"nm4146781,nm1158544,nm0397174,nm2911364,nm0472866,nm0592135","nm0397174,nm4146781,nm1158544",0,encanto
tt2955096,Happy Christmas,Happy Christmas,2014,82.0,8132.0,0,nm1846132,nm1846132,1,happy christmas
tt2960930,Extraterrestrial,Extraterrestrial,2014,101.0,15475.0,0,"nm4017355,nm3425513,nm4155547",nm4017355,1,extraterrestrial
tt2962726,The Anomaly,The Anomaly,2014,97.0,7510.0,0,"nm2954322,nm0164929",nm0164929,1,the anomaly
tt2967226,Killing Hasselhoff,Killing Hasselhoff,2017,80.0,2592.0,0,"nm2286682,nm2094090",nm0335337,1,killing hasselhoff
tt2974050,Cool Cat Saves the Kids,Cool Cat Saves the Kids,2015,75.0,7703.0,0,nm4733996,nm4733996,1,cool cat saves the kids
tt2976176,Lakshmi,Lakshmi,2014,115.0,1578.0,1,nm0474398,nm0474398,1,lakshmi
tt2976182,Roy,Roy,2015,146.0,3558.0,0,"nm6379626,nm4990507",nm6379626,1,roy
tt2978426,"Sex, Love & Therapy","Sex, Love & Therapy",2014,88.0,2126.0,0,"nm0551217,nm1572712,nm1568723,nm1228287",nm0551217,1,sex love therapy
tt2980794,Highway,Highway,2014,133.0,27988.0,1,nm1665004,nm1665004,1,highway
tt2981768,Patema Inverted,Sakasama no Patema,2013,98.0,8679.0,1,nm3602074,nm3602074,0,patema inverted
tt2984576,Death House,Death House,2017,95.0,1528.0,0,"nm2402050,nm0360815",nm2402050,1,death house
tt2990126,100 Streets,100 Streets,2016,93.0,3996.0,0,nm3179488,nm1317262,1,100 streets
tt2991296,Beneath,Beneath,2013,89.0,4288.0,0,"nm0002388,nm0884425",nm2406892,1,beneath
tt2991516,13/13/13,13/13/13,2013,86.0,2275.0,0,nm4097598,nm4097598,1,131313
tt2997766,De nieuwe wildernis,De nieuwe wildernis,2013,97.0,1453.0,1,,"nm2329795,nm4710540",1,de nieuwe wildernis
tt2999718,Fiébré Sálsérá,Fiebre Salsera,2016,100.0,3495.0,1,"nm2622888,nm5748210,nm2621950",nm2621950,0,fiebre salsera
tt3003668,Unbeatable,Unbeatable,2013,122.0,2796.0,1,"nm5813590,nm0482592,nm1010203,nm1210422",nm0482592,1,unbeatable
tt3004746,The 11th Hour,I Am Here,2014,97.0,1760.0,0,nm0605186,nm0605186,0,the 11th hour
tt3010660,Strớmbérg - Dér Film,Stromberg - Der Film,2014,123.0,7599.0,1,nm0403915,nm0270990,0,stromberg der film
