tconst,directors,primaryTitle,originalTitle,year,runtimeMinutes,numVotes,label,writers,title_is_same,normalized_title,log_numvotes,director_success_rate,director_movie_count,writer_success_rate,writer_movie_count,tomatoMeter,audienceScore,has_rt_match,genre_sci-fi,genre_mystery_and_thriller,genre_crime,genre_animation,genre_musical,genre_nature,genre_music,genre_biography,genre_documentary,genre_comedy,genre_holiday,genre_horror,genre_history,genre_romance,genre_anime,genre_lgbtq+,genre_adventure,genre_unknown,genre_kids_and_family,genre_action,genre_war,genre_drama,genre_sports_and_fitness,genre_fantasy,genre_western
tt0363852,nm0022858,O Simdi Asker,O Simdi Asker,2003,125.0,2650.0,0,"nm0022858,nm1385733",1,o simdi asker,7.8826923,0.3333333333333333,3.0,0.4166666666666666,2.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0364930,"nm0161443,nm0112374",Aileen: Life and Death of a Serial Killer,Aileen: Life and Death of a Serial Killer,2006,93.0,6623.0,1,,1,aileen life and death of a serial killer,8.798454,1.0,1.0,0.476174206379712,1.3870588235294117,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0366555,nm0437490,Dead Scared,The Hazing,2004,87.0,1765.0,0,nm0437490,0,dead scared,7.4764724,0.0,3.0,0.0,3.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0366621,nm0794000,InuYasha the Movie 2: The Castle Beyond the Looking Glass,InuYasha the Movie 2: The Castle Beyond the Looking Glass,2006,99.0,2071.0,1,"nm0847186,nm0838572",1,inuyasha the movie 2 the castle beyond the looking glass,7.6362696,1.0,1.0,1.0,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0366721,nm0000766,Trilogy: The Weeping Meadow,Trilogy: The Weeping Meadow,2004,170.0,4670.0,1,"nm0000766,nm0346096,nm0548316,nm0797792",1,trilogy the weeping meadow,8.449128,1.0,3.0,0.9791666666666666,4.75,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0366840,nm0348015,Okkadu,Okkadu,2003,171.0,9170.0,1,nm0348015,1,okkadu,9.123801,0.5,2.0,0.5,4.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0366905,nm0375224,Pippi Longstocking,Pippi Långstrump,1969,100.0,4551.0,1,nm0511807,0,pippi longstocking,8.423322,1.0,4.0,0.8333333333333334,6.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0368296,nm1381841,Stacy: Attack of the Schoolgirl Zombies,Stacy: Attack of the Schoolgirl Zombies,2001,80.0,1578.0,0,"nm0645215,nm1856970",1,stacy attack of the schoolgirl zombies,7.3645473,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0368619,nm0903837,Brides,Nyfes,2004,128.0,4655.0,1,nm1385719,0,brides,8.445912,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0368688,nm0002089,Direct Action,Direct Action,2004,97.0,1543.0,0,"nm0578128,nm0002089",1,direct action,7.3421316,0.0,4.0,0.0,2.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0368913,nm1383995,Osama,Osama,2006,83.0,8995.0,1,nm1383995,1,osama,9.104535,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0368962,nm1387046,Mirage,Iluzija,2006,107.0,3558.0,1,"nm1387046,nm1533270",0,mirage,8.177235,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0369258,nm0593986,Bal-Can-Can,Bal-Kan-Kan,2006,89.0,2617.0,1,nm0593986,0,balcancan,7.870166,1.0,2.0,1.0,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0369359,nm1114700,Dead Meat,Dead Meat,2004,80.0,2270.0,0,nm1114700,1,dead meat,7.7279754,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0370082,nm1392384,Wishing Stáirs,Yeogo goedam 3: Yeowoo gyedan,2006,100.0,3101.0,0,"nm2408600,nm2974740,nm2904191,nm9760456",0,wishing stairs,8.039803,0.0,1.0,0.0,1.25,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0372303,nm0916189,Thé Cớnféssớr,Thé Cớnféssớr,2004,91.0,1443.0,0,nm0592436,1,the confessor,7.275172,0.0,1.0,0.0,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0372478,nm0879783,Thé Strớll,Thé Strớll,2003,90.0,1881.0,1,nm0807070,1,the stroll,7.54009,0.5,2.0,0.5,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0372909,nm0000972,Fallo!,Fallo!,2003,120.0,2617.0,0,"nm0000972,nm0162640,nm0953026",1,fallo,7.870166,0.0,6.0,0.0,3.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0373712,nm0639033,Just Bea,Just Bea,2004,86.0,1389.0,0,nm0091511,1,just bea,7.237059,0.5,2.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0373747,nm0905343,House of Sand,House of Sand,2006,115.0,3193.0,1,"nm0811709,nm0057027,nm0905343",1,house of sand,8.069029,1.0,1.0,1.0,1.3333333333333333,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0374089,"nm0091076,nm0664852",Nomad: The Warrior,Köshpendiler,2005,112.0,3837.0,0,nm0406534,0,nomad the warrior,8.252707,0.0,1.0,0.6666666666666666,3.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0374345,nm0887452,Thé Mémớry ớf á Killér,Thé Mémớry ớf á Killér,2003,123.0,9714.0,1,"nm0311640,nm0429741,nm0887452",1,the memory of a killer,9.181426,1.0,1.0,1.0,1.3333333333333333,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0375093,nm0014152,Srabon Megher Din,Srabon Megher Din,2000,150.0,2409.0,1,nm0014152,1,srabon megher din,7.787382,1.0,1.0,1.0,3.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0375878,nm1069826,Kaakha..Kaakha: The Police,Kaakha..Kaakha: The Police,2003,153.0,6015.0,1,"nm5142674,nm1069826",1,kaakhakaakha the police,8.702178,1.0,5.0,1.0,3.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0376006,nm1135014,Book of Love,Book of Love,2006,83.0,1722.0,0,nm1135014,1,book of love,7.4518223,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0376649,nm0661257,The Hillside Strangler,The Hillside Strangler,2004,98.0,1870.0,0,"nm0426848,nm0661257",1,the hillside strangler,7.5342283,0.0,1.0,0.0,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0376650,nm0140235,Hipnos,Hipnos,2004,93.0,1441.0,0,"nm1144832,nm0140235,nm1424630",1,hipnos,7.2737865,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0376720,nm1302288,The Last Run,The Last Run,2004,97.0,1601.0,0,"nm1424509,nm1302288",1,the last run,7.3790083,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0376990,nm0556076,"Die Wilden Kerle: Alles ist gut, solange du wild bist!","Die Wilden Kerle: Alles ist gut, solange du wild bist!",2003,94.0,3558.0,0,nm0556076,1,die wilden kerle alles ist gut solange du wild bist,8.177235,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0377643,nm0820208,Chinthavishtayaya Shyamala,Chinthavishtayaya Shyamala,1998,158.0,1417.0,1,nm0820208,1,chinthavishtayaya shyamala,7.257003,1.0,2.0,1.0,5.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0378848,"nm0456426,nm0512003",Battle for Finland,Battle for Finland,2007,117.0,1824.0,0,"nm1440034,nm0956493",1,battle for finland,7.509335,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0379240,nm0821143,Dead Fish,Dead Fish,2005,98.0,3331.0,0,"nm1444447,nm0471044,nm1180614,nm0821143",1,dead fish,8.111328,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0379370,nm0080235,Maqbool,Maqbool,2003,132.0,10487.0,1,"nm1063072,nm0080235,nm0000636",1,maqbool,9.257987,1.0,3.0,0.9172932330827068,9.333333333333334,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0379375,nm1162002,Matrubhoomi: A Nation Without Women,Matrubhoomi: A Nation Without Women,2003,99.0,2105.0,1,nm1162002,1,matrubhoomi a nation without women,7.652546,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0380420,nm1451294,Freshman Orientation,Freshman Orientation,2004,92.0,3558.0,0,nm1451294,1,freshman orientation,8.177235,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0381637,nm1407454,Symmetry,Symetria,2003,99.0,3450.0,1,nm1407454,0,symmetry,8.14642,0.5,2.0,0.5,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0381838,nm1459238,...ing,...ing,2003,104.0,2187.0,1,nm1459096,1,ing,7.690743,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0382295,nm0881372,Seven Dwarves,Seven Dwarves,2004,95.0,5839.0,0,"nm1929595,nm0461388,nm1073894,nm0251760,nm0881372,nm0905102",1,seven dwarves,8.672486,0.0,2.0,0.0,2.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0382330,nm0689392,Ás It Is in Héávén,Så som i himmelen,2004,133.0,17026.0,1,"nm1637916,nm0648120,nm1856981,nm0689392,nm1856982",0,as it is in heaven,9.742556,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0382385,nm1460159,Zameen,Zameen,2003,154.0,1543.0,0,"nm0080327,nm0796503,nm1242455",1,zameen,7.3421316,0.0,6.0,0.1623931623931624,7.333333333333333,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0382898,nm0575523,The Basque Ball: Skin Against Stone,La pelota vasca. La piel contra la piedra,2003,110.0,1088.0,1,nm0575523,0,the basque ball skin against stone,6.9930153,1.0,4.0,1.0,4.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0383020,nm0613645,The Tuner,Nastroyshchik,2004,154.0,1058.0,1,"nm0156411,nm0326716,nm1600860,nm0613645",0,the tuner,6.9650803,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0383846,nm0028968,"When I Grow Up, I'll Be a Kangaroo",Kad porastem bicu Kengur,2004,92.0,10304.0,1,nm1474292,0,when i grow up ill be a kangaroo,9.240384,1.0,1.0,1.0,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0384832,nm0945369,Battlefield Baseball,Jigoku Kôshien,2003,87.0,3558.0,0,"nm1245013,nm1628318,nm1494403,nm0945369",0,battlefield baseball,8.177235,0.0,1.0,0.0,1.25,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0385351,"nm1475657,nm1319205",Yeh Lamhe Judaai Ke,Yeh Lamhe Judaai Ke,2004,188.0,1703.0,0,,1,yeh lamhe judaai ke,7.440734,0.0,1.0,0.476174206379712,1.3870588235294117,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0385677,nm0469639,Ellis in Glamourland,Ellis in Glamourland,2004,95.0,1112.0,0,nm0018636,1,ellis in glamourland,7.0148144,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0385751,nm0264624,Thé Kétchúp Éfféct,Hip Hip Hora!,2004,90.0,4678.0,0,nm0264624,0,the ketchup effect,8.45084,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0385990,nm0474566,Retrograde,Retrograde,2004,93.0,1632.0,0,"nm0474566,nm0716135,nm0193181",1,retrograde,7.3981743,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0386650,nm1417119,Mounam Pesiyadhe,Mounam Pesiyadhe,2002,148.0,2094.0,1,,1,mounam pesiyadhe,7.647309,1.0,2.0,0.476174206379712,1.3870588235294117,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0386651,nm1283651,Mountain Patrol,Kekexili,2004,85.0,4987.0,1,nm1283651,0,mountain patrol,8.514791,0.5,2.0,0.5,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0386820,"nm1601862,nm1580685,nm0280745",The Trouble with Terkel,The Trouble with Terkel,2004,77.0,10523.0,1,"nm1272499,nm1232670,nm0478172,nm0280745",1,the trouble with terkel,9.261414,1.0,1.0,0.8333333333333333,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0387357,nm1484994,The Locals,The Locals,2003,88.0,2062.0,0,nm1484994,1,the locals,7.6319165,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0387462,"nm1533201,nm1613185",Okul,Okul,2006,100.0,3447.0,0,nm1488884,1,okul,8.14555,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0387844,nm1283973,Asmali konak: Hayat,Asmali konak: Hayat,2003,120.0,1011.0,0,"nm0258901,nm1283973,nm0645552",1,asmali konak hayat,6.919684,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0388130,"nm1245306,nm1564830",Initial D: Third Stage,Initial D: Third Stage,2001,100.0,1299.0,1,"nm0457227,nm1482322,nm1014208",1,initial d third stage,7.17012,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0388154,nm0516384,Mickybo and Me,Mickybo and Me,2004,95.0,3558.0,1,"nm0516384,nm1652160",1,mickybo and me,8.177235,1.0,1.0,0.75,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0388318,nm0521803,Frozen Land,Frozen Land,2005,130.0,5810.0,1,"nm0922580,nm1497250,nm0521803,nm0635426,nm0866243",1,frozen land,8.667508,0.5,4.0,0.9,2.4,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0389448,nm1504063,Tie Xi Qu: West of the Tracks,Tie Xi Qu: West of the Tracks,2002,551.0,1123.0,1,,1,tie xi qu west of the tracks,7.024649,1.0,1.0,0.476174206379712,1.3870588235294117,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0390205,nm1168564,Once Upon a Time in High School: The Spirit of Jeet Kune Do,Maljukgeori janhoksa,2004,116.0,2553.0,1,nm1168564,0,once upon a time in high school the spirit of jeet kune do,7.845416,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0390450,nm1415540,Blessed,Blessed,2004,94.0,2204.0,0,"nm1520912,nm0745343",1,blessed,7.698483,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0390531,nm1671997,The Danish Experience,El tagrubah el danemarkiyyah,2003,109.0,2000.0,0,nm1665987,0,the danish experience,7.6014023,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0391728,nm0437596,Adam and Eve,Adam and Eve,2005,91.0,2797.0,0,nm0437597,1,adam and eve,7.9366603,0.0,2.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0392494,nm0661345,Natale in India,Natale in India,2003,96.0,1500.0,0,"nm0110292,nm0209906,nm1305762,nm0551431,nm0661345,nm0181786",1,natale in india,7.3138866,0.0,3.0,0.0,3.6666666666666665,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0392591,nm0682251,Suddenly Paradise,Il paradiso all'improvviso,2003,93.0,1227.0,0,"nm0682251,nm0894787",0,suddenly paradise,7.113142,0.0,3.0,0.0,3.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0393567,nm0084059,The Other Side,The Other Side,2006,92.0,1471.0,0,nm0084059,1,the other side,7.2943773,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0393775,nm0856124,Simon,Simon,2006,102.0,8064.0,1,nm0856124,1,simon,8.995289,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0395140,nm1519303,My Littlé Bridé,Eorin shinbu,2004,115.0,5499.0,1,nm1552737,0,my little bride,8.612503,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0395461,nm0451592,Bab'Aziz: The Prince That Contemplated His Soul,Bab'Aziz: The Prince That Contemplated His Soul,2005,96.0,3322.0,1,"nm0346096,nm0451592",1,babaziz the prince that contemplated his soul,8.1086235,1.0,1.0,0.9583333333333331,6.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0395802,nm0802143,Veergati,Veergati,1995,166.0,1639.0,0,nm0802143,1,veergati,7.4024515,0.0,1.0,0.3333333333333333,3.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0396096,nm0425364,Pit Fighter,Pit Fighter,2005,83.0,1152.0,0,nm0425364,1,pit fighter,7.0501227,0.0,5.0,0.0,3.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0396184,nm0716347,Púshér II,Pusher II,2004,100.0,20972.0,1,nm0716347,0,pusher ii,9.950992,0.8,5.0,0.75,4.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0396563,nm0013158,Dil Ne Jise Apna Kaha,Dil Ne Jise Apna Kaha,2004,135.0,1829.0,0,nm0013158,1,dil ne jise apna kaha,7.512071,0.0,2.0,0.0,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0396746,nm0594151,Múxmäúschénstill,Múxmäúschénstill,2006,89.0,2664.0,1,nm1083116,1,muxmauschenstill,7.8879595,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0398029,nm0853535,The Last Drop,The Last Drop,2006,103.0,2563.0,0,"nm0949558,nm0853535",1,the last drop,7.8493237,0.0,1.0,0.0,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0399465,"nm0720109,nm0660347",Blackmail Boy,Blackmail Boy,2003,100.0,1141.0,0,"nm0660347,nm0720109",1,blackmail boy,7.0405364,0.0,1.0,0.5,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0400156,nm0612664,Ambulance,Ambulancen,2005,80.0,1236.0,0,"nm0612664,nm1099296",0,ambulance,7.1204443,0.0,1.0,0.0,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0400172,nm1561201,Anus Magillicutty,Anus Magillicutty,2003,70.0,3767.0,0,nm1563060,1,anus magillicutty,8.2343,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0400761,nm0756406,Quill: The Life of a Guide Dog,Quill: The Life of a Guide Dog,2004,100.0,1609.0,1,"nm1709247,nm1713423,nm0555479,nm1327703",1,quill the life of a guide dog,7.3839893,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0402014,nm0024912,Ab Tak Chhappan,Ab Tak Chhappan,2004,129.0,8637.0,1,nm2196143,1,ab tak chhappan,9.063927,1.0,3.0,1.0,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0402022,nm0476201,Æon Flux,Æon Flux,2005,93.0,126687.0,0,"nm0006534,nm0542062,nm0161285",1,æon flux,11.749483,0.0,1.0,0.0833333333333333,2.6666666666666665,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0402294,nm0105317,Iznogoud- Caliph Instead of the Caliph,Iznogoud- Caliph Instead of the Caliph,2005,95.0,1798.0,0,"nm0331453,nm0845900,nm0105317",1,iznogoud caliph instead of the caliph,7.494986,0.0,1.0,0.1111111111111111,2.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0402904,nm0461865,Cemetery Gates,Cemetery Gates,2006,92.0,1155.0,0,"nm2286946,nm0642837,nm1575129",1,cemetery gates,7.052721,0.0,1.0,0.0,1.3333333333333333,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0403016,nm0102434,Súpércrớss,Súpércrớss,2005,80.0,4656.0,0,"nm0812747,nm0048245,nm2015292",1,supercross,8.446127,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0403579,nm0581903,Our Own,Our Own,2004,111.0,1293.0,1,nm0155990,1,our own,7.1654935,1.0,1.0,1.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0403645,nm0586482,Burnt by the Sun 2,Utomlennye solntsem 2,2010,181.0,4263.0,0,"nm0586482,nm0596208,nm1436795,nm0659368",0,burnt by the sun 2,8.357963,0.75,4.0,0.1666666666666666,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0405266,nm0315916,Raincoat,Raincoat,2004,117.0,4334.0,1,"nm0315916,nm0377958",1,raincoat,8.374476,1.0,1.0,0.875,2.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0405977,nm0214441,Chaos,Chaos,2005,74.0,2152.0,0,"nm1084941,nm0214441",1,chaos,7.6746173,0.0,1.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0407038,nm0002137,Púckéd,Pucked,2006,83.0,1140.0,0,"nm0799841,nm0236547,nm0145842,nm2078733",0,pucked,7.0396605,0.3333333333333333,3.0,0.0,1.0,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0407246,nm0251774,Duck Season,Duck Season,2004,90.0,4028.0,1,"nm0251774,nm0546008",1,duck season,8.301273,1.0,1.0,0.75,1.5,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0407708,nm0298691,Enter the Phoenix,Enter the Phoenix,2006,104.0,1073.0,0,"nm0298691,nm0516352,nm8498078",1,enter the phoenix,6.979145,0.0,2.0,0.0,1.6666666666666667,67.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
